EmployeeNumber,MonthlyIncome,MonthlyRate,DailyRate,Age,YearsAtCompany,HourlyRate,YearsWithCurrManager,BusinessTravel,OverTime,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,EducationField,TotalWorkingYears,PercentSalaryHike,YearsSinceLastPromotion,JobRole,YearsInCurrentRole,StockOptionLevel,WorkLifeBalance,JobInvolvement,TrainingTimesLastYear,Gender,Department,MaritalStatus,JobLevel,RelationshipSatisfaction,StandardHours,PerformanceRating,Over18,EmployeeCount,Education
0.0,0.0,2.0,7.0,1.0,2.0,2.0,0.0,60.0,4568.0,10034.0,1065.0,34.0,9.0,72.0,7.0,0.0,23.0,3.0,2.0,10.0,20.0,8.0,5.0,0.0,3.0,3.0,2.0,2.0,3.0,80.0,4.0,1.0,4.0
2.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,2041.0,5343.0,5982.0,345.0,38.0,10.0,100.0,9.0,1.0,10.0,4.0,1.0,10.0,11.0,1.0,7.0,1.0,3.0,3.0,1.0,2.0,3.0,80.0,3.0,1.0,2.0
2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,10.0,2670.0,9964.0,1324.0,59.0,1.0,81.0,0.0,4.0,3.0,1.0,3.0,12.0,20.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,80.0,4.0,1.0,3.0
2.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,178.0,4941.0,2819.0,216.0,36.0,3.0,84.0,1.0,6.0,6.0,2.0,2.0,7.0,20.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,4.0,80.0,4.0,1.0,2.0
1.0,0.0,2.0,8.0,1.0,2.0,0.0,0.0,311.0,2793.0,2539.0,319.0,37.0,9.0,41.0,8.0,4.0,4.0,4.0,1.0,13.0,17.0,5.0,8.0,1.0,3.0,3.0,2.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,7.0,0.0,2.0,2.0,0.0,936.0,6244.0,7824.0,462.0,42.0,5.0,68.0,3.0,7.0,14.0,3.0,3.0,10.0,17.0,0.0,4.0,0.0,3.0,2.0,6.0,2.0,1.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,162.0,19537.0,6462.0,684.0,51.0,20.0,51.0,15.0,7.0,6.0,3.0,1.0,23.0,13.0,15.0,18.0,0.0,3.0,3.0,5.0,5.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,623.0,7491.0,23848.0,799.0,37.0,6.0,59.0,2.0,4.0,1.0,4.0,2.0,12.0,17.0,1.0,5.0,0.0,4.0,3.0,3.0,3.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,7.0,1.0,2.0,2.0,0.0,1469.0,8463.0,23490.0,866.0,28.0,5.0,84.0,3.0,0.0,5.0,1.0,4.0,6.0,18.0,1.0,4.0,0.0,3.0,3.0,4.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,548.0,6091.0,24793.0,317.0,30.0,5.0,43.0,2.0,2.0,2.0,4.0,3.0,11.0,20.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,476.0,5296.0,20156.0,933.0,26.0,8.0,57.0,7.0,1.0,1.0,3.0,3.0,8.0,17.0,7.0,7.0,1.0,3.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,3.0
2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,84.0,14756.0,19730.0,836.0,55.0,5.0,33.0,2.0,2.0,8.0,3.0,4.0,21.0,14.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,80.0,3.0,1.0,3.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,972.0,4447.0,23163.0,805.0,45.0,9.0,57.0,8.0,1.0,4.0,2.0,3.0,9.0,12.0,0.0,7.0,0.0,2.0,3.0,5.0,2.0,2.0,80.0,3.0,1.0,2.0
2.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,198.0,2720.0,11162.0,1427.0,30.0,5.0,35.0,2.0,0.0,2.0,4.0,2.0,6.0,13.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0,4.0,80.0,3.0,1.0,1.0
2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1029.0,18303.0,7770.0,265.0,42.0,1.0,90.0,0.0,6.0,5.0,3.0,4.0,21.0,13.0,0.0,0.0,0.0,4.0,3.0,3.0,5.0,2.0,80.0,3.0,1.0,2.0
0.0,0.0,5.0,7.0,1.0,2.0,0.0,0.0,990.0,5079.0,25952.0,1229.0,36.0,7.0,84.0,7.0,4.0,8.0,4.0,1.0,12.0,13.0,0.0,7.0,2.0,3.0,3.0,3.0,2.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,352.0,19436.0,5949.0,1416.0,40.0,21.0,49.0,9.0,0.0,2.0,3.0,1.0,22.0,19.0,3.0,7.0,1.0,3.0,3.0,5.0,5.0,4.0,80.0,3.0,1.0,2.0
0.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,2000.0,11957.0,17231.0,1162.0,47.0,13.0,98.0,12.0,0.0,1.0,2.0,3.0,14.0,18.0,5.0,8.0,2.0,1.0,3.0,3.0,3.0,1.0,80.0,3.0,1.0,1.0
2.0,0.0,3.0,7.0,1.0,2.0,2.0,0.0,1650.0,5869.0,23413.0,469.0,29.0,5.0,42.0,4.0,9.0,10.0,3.0,3.0,8.0,11.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1542.0,4841.0,24052.0,1210.0,42.0,1.0,68.0,0.0,4.0,2.0,2.0,3.0,4.0,14.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,32.0,19094.0,10735.0,1282.0,53.0,14.0,58.0,8.0,4.0,5.0,3.0,3.0,26.0,11.0,4.0,13.0,1.0,2.0,3.0,3.0,5.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,46.0,2645.0,21923.0,1273.0,43.0,5.0,72.0,4.0,1.0,2.0,3.0,4.0,6.0,12.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,1254.0,5171.0,16490.0,326.0,59.0,6.0,48.0,5.0,5.0,3.0,4.0,3.0,13.0,17.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,80.0,3.0,1.0,3.0
1.0,1.0,5.0,6.0,1.0,1.0,2.0,0.0,514.0,2285.0,3427.0,464.0,30.0,1.0,40.0,0.0,9.0,4.0,4.0,3.0,3.0,23.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1936.0,5151.0,12315.0,867.0,39.0,10.0,87.0,9.0,1.0,9.0,1.0,1.0,10.0,25.0,7.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,80.0,4.0,1.0,2.0
1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,342.0,10048.0,22573.0,504.0,37.0,1.0,61.0,0.0,6.0,10.0,3.0,1.0,17.0,11.0,0.0,0.0,2.0,3.0,3.0,5.0,3.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,194.0,2632.0,23910.0,438.0,30.0,5.0,75.0,4.0,1.0,18.0,3.0,1.0,5.0,14.0,0.0,4.0,0.0,2.0,3.0,4.0,1.0,3.0,80.0,3.0,1.0,3.0
1.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,388.0,4554.0,20260.0,442.0,29.0,10.0,44.0,9.0,1.0,2.0,4.0,2.0,10.0,18.0,0.0,7.0,0.0,2.0,3.0,3.0,2.0,1.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,117.0,4152.0,15830.0,288.0,30.0,11.0,99.0,8.0,1.0,2.0,4.0,3.0,11.0,19.0,10.0,10.0,3.0,3.0,2.0,3.0,2.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,296.0,12490.0,15736.0,1469.0,51.0,10.0,81.0,7.0,5.0,8.0,2.0,2.0,16.0,16.0,4.0,9.0,2.0,1.0,2.0,5.0,3.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,183.0,8639.0,24835.0,959.0,25.0,2.0,41.0,2.0,2.0,28.0,3.0,1.0,6.0,18.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,4.0,80.0,3.0,1.0,3.0
1.0,0.0,3.0,7.0,1.0,2.0,1.0,0.0,1212.0,4327.0,25440.0,1184.0,40.0,0.0,62.0,0.0,5.0,2.0,2.0,2.0,5.0,12.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1676.0,15972.0,21086.0,1225.0,47.0,3.0,47.0,2.0,6.0,2.0,2.0,2.0,29.0,14.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1217.0,19081.0,10849.0,1450.0,46.0,4.0,52.0,3.0,5.0,15.0,2.0,4.0,25.0,11.0,0.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,80.0,3.0,1.0,2.0
0.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,2057.0,9936.0,3787.0,325.0,31.0,9.0,74.0,7.0,0.0,5.0,1.0,2.0,10.0,19.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,20.0,9980.0,10195.0,1389.0,29.0,10.0,51.0,8.0,1.0,21.0,1.0,2.0,10.0,11.0,8.0,9.0,1.0,3.0,4.0,1.0,3.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,1640.0,3936.0,9953.0,1470.0,37.0,8.0,71.0,7.0,1.0,10.0,2.0,2.0,8.0,11.0,7.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1803.0,5538.0,5696.0,1128.0,42.0,0.0,95.0,0.0,5.0,13.0,1.0,2.0,10.0,18.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1569.0,2074.0,26619.0,104.0,35.0,1.0,69.0,0.0,1.0,2.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,80.0,3.0,1.0,3.0
1.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,396.0,18665.0,25594.0,636.0,49.0,3.0,35.0,2.0,9.0,10.0,1.0,3.0,22.0,11.0,1.0,2.0,0.0,3.0,3.0,4.0,5.0,4.0,80.0,3.0,1.0,4.0
2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,543.0,7969.0,19609.0,319.0,52.0,5.0,39.0,4.0,2.0,3.0,3.0,4.0,28.0,14.0,0.0,4.0,0.0,3.0,2.0,4.0,3.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,950.0,13582.0,16292.0,1333.0,38.0,15.0,80.0,11.0,1.0,1.0,1.0,4.0,15.0,13.0,5.0,12.0,1.0,3.0,3.0,3.0,3.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,377.0,2070.0,2613.0,1158.0,28.0,5.0,94.0,4.0,1.0,9.0,4.0,4.0,5.0,23.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,80.0,4.0,1.0,3.0
2.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,2046.0,4850.0,23333.0,374.0,45.0,5.0,50.0,1.0,8.0,20.0,3.0,4.0,8.0,15.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,970.0,10609.0,14922.0,625.0,37.0,14.0,46.0,7.0,5.0,1.0,3.0,1.0,17.0,11.0,11.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,80.0,3.0,1.0,4.0
1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1753.0,6294.0,23060.0,461.0,29.0,3.0,70.0,2.0,8.0,1.0,3.0,4.0,10.0,12.0,0.0,2.0,0.0,4.0,4.0,5.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,1585.0,6815.0,21447.0,884.0,36.0,1.0,73.0,0.0,6.0,1.0,3.0,2.0,15.0,13.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,1.0,80.0,3.0,1.0,4.0
2.0,0.0,5.0,6.0,1.0,1.0,2.0,0.0,397.0,4485.0,26285.0,506.0,36.0,8.0,30.0,7.0,4.0,3.0,2.0,3.0,10.0,12.0,7.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,258.0,13734.0,7192.0,313.0,51.0,7.0,98.0,0.0,3.0,3.0,2.0,4.0,21.0,18.0,1.0,7.0,0.0,3.0,3.0,6.0,4.0,3.0,80.0,3.0,1.0,3.0
0.0,0.0,4.0,7.0,1.0,2.0,0.0,0.0,615.0,10932.0,11373.0,1094.0,40.0,1.0,58.0,1.0,3.0,28.0,1.0,3.0,20.0,15.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,2.0,7.0,1.0,2.0,2.0,0.0,722.0,5396.0,21703.0,929.0,32.0,10.0,55.0,8.0,1.0,10.0,4.0,4.0,10.0,12.0,0.0,7.0,0.0,2.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,96.0,6220.0,7346.0,548.0,32.0,10.0,66.0,9.0,1.0,1.0,2.0,2.0,10.0,17.0,0.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,1543.0,4285.0,3031.0,674.0,37.0,10.0,47.0,7.0,1.0,13.0,4.0,1.0,10.0,17.0,3.0,8.0,0.0,3.0,3.0,2.0,2.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,8823.0,24608.0,330.0,38.0,19.0,65.0,9.0,0.0,17.0,3.0,3.0,20.0,18.0,1.0,9.0,1.0,2.0,2.0,4.0,3.0,1.0,80.0,3.0,1.0,1.0
1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,256.0,9547.0,14074.0,1069.0,34.0,10.0,45.0,9.0,1.0,2.0,3.0,4.0,10.0,17.0,1.0,9.0,0.0,2.0,2.0,2.0,2.0,3.0,80.0,3.0,1.0,1.0
2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1260.0,6623.0,4204.0,1329.0,29.0,6.0,82.0,0.0,1.0,7.0,4.0,3.0,6.0,11.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,2.0,7.0,1.0,2.0,2.0,0.0,1950.0,9888.0,6770.0,937.0,34.0,14.0,32.0,1.0,1.0,1.0,4.0,1.0,14.0,21.0,2.0,8.0,0.0,2.0,3.0,3.0,3.0,1.0,80.0,4.0,1.0,3.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2026.0,6306.0,26236.0,667.0,56.0,13.0,57.0,9.0,1.0,1.0,3.0,3.0,13.0,21.0,1.0,12.0,1.0,2.0,3.0,2.0,2.0,1.0,80.0,4.0,1.0,4.0
2.0,1.0,2.0,8.0,1.0,2.0,1.0,0.0,47.0,2683.0,3810.0,869.0,50.0,3.0,86.0,2.0,1.0,3.0,3.0,1.0,3.0,14.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,3.0,80.0,3.0,1.0,2.0
0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1340.0,3544.0,8532.0,458.0,40.0,4.0,74.0,0.0,9.0,16.0,3.0,3.0,6.0,16.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,80.0,3.0,1.0,2.0
2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,394.0,2373.0,14180.0,1449.0,26.0,3.0,45.0,2.0,2.0,16.0,2.0,1.0,5.0,13.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,80.0,3.0,1.0,4.0
0.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,1482.0,1274.0,7152.0,990.0,30.0,1.0,64.0,0.0,1.0,7.0,3.0,3.0,1.0,13.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,80.0,3.0,1.0,3.0
1.0,0.0,3.0,7.0,1.0,2.0,1.0,0.0,481.0,9699.0,7246.0,541.0,36.0,13.0,48.0,12.0,4.0,3.0,4.0,1.0,16.0,11.0,1.0,9.0,1.0,3.0,2.0,2.0,3.0,1.0,80.0,3.0,1.0,4.0
2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,267.0,3564.0,22977.0,290.0,37.0,8.0,65.0,7.0,1.0,21.0,1.0,2.0,8.0,12.0,1.0,7.0,1.0,2.0,4.0,3.0,1.0,1.0,80.0,3.0,1.0,3.0
1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,531.0,19197.0,8213.0,1218.0,39.0,21.0,52.0,6.0,1.0,1.0,3.0,2.0,21.0,14.0,1.0,8.0,1.0,3.0,3.0,3.0,5.0,3.0,80.0,3.0,1.0,1.0
2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,249.0,3690.0,3425.0,328.0,50.0,3.0,86.0,2.0,2.0,1.0,3.0,3.0,5.0,15.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,1428.0,4779.0,12761.0,855.0,30.0,3.0,73.0,2.0,7.0,7.0,1.0,4.0,8.0,14.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,4.0
1.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,838.0,2553.0,8306.0,702.0,34.0,5.0,100.0,3.0,1.0,16.0,4.0,3.0,6.0,16.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,1.0,3.0,7.0,0.0,2.0,1.0,0.0,1503.0,4591.0,24200.0,571.0,47.0,5.0,78.0,2.0,3.0,14.0,3.0,3.0,11.0,17.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,281.0,2741.0,16523.0,905.0,40.0,7.0,99.0,7.0,8.0,19.0,4.0,3.0,15.0,15.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1102.0,2207.0,22482.0,895.0,28.0,4.0,50.0,2.0,1.0,15.0,3.0,1.0,4.0,16.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,80.0,3.0,1.0,2.0
1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,141.0,18172.0,9755.0,1115.0,50.0,8.0,73.0,7.0,3.0,1.0,2.0,1.0,28.0,19.0,0.0,3.0,0.0,2.0,3.0,1.0,5.0,1.0,80.0,3.0,1.0,3.0
2.0,1.0,1.0,7.0,1.0,2.0,2.0,0.0,1678.0,7082.0,11591.0,1206.0,41.0,2.0,80.0,2.0,3.0,23.0,3.0,4.0,21.0,16.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1627.0,3069.0,10302.0,170.0,39.0,10.0,76.0,7.0,0.0,3.0,3.0,3.0,11.0,15.0,0.0,8.0,1.0,3.0,2.0,3.0,2.0,4.0,80.0,3.0,1.0,2.0
0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,140.0,18844.0,21922.0,1420.0,59.0,3.0,32.0,2.0,9.0,2.0,4.0,3.0,30.0,21.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,80.0,4.0,1.0,4.0
2.0,0.0,2.0,8.0,1.0,2.0,2.0,0.0,585.0,2983.0,18398.0,413.0,30.0,3.0,57.0,2.0,0.0,7.0,2.0,4.0,4.0,14.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,80.0,3.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,139.0,5163.0,15850.0,1040.0,37.0,1.0,100.0,0.0,5.0,2.0,4.0,3.0,17.0,14.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1744.0,9756.0,6595.0,176.0,45.0,5.0,56.0,3.0,4.0,4.0,3.0,3.0,9.0,21.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,391.0,2115.0,15881.0,1372.0,37.0,17.0,42.0,7.0,1.0,1.0,4.0,4.0,17.0,12.0,5.0,12.0,0.0,3.0,3.0,3.0,1.0,2.0,80.0,3.0,1.0,3.0
2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1614.0,4663.0,12421.0,559.0,36.0,3.0,76.0,1.0,9.0,12.0,3.0,3.0,7.0,12.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1826.0,2705.0,9696.0,185.0,35.0,5.0,91.0,3.0,0.0,23.0,3.0,2.0,6.0,16.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1473.0,6651.0,21534.0,1495.0,49.0,3.0,96.0,2.0,2.0,5.0,3.0,1.0,20.0,14.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,981.0,14852.0,13938.0,1376.0,53.0,17.0,45.0,2.0,6.0,2.0,3.0,3.0,22.0,13.0,15.0,13.0,1.0,4.0,3.0,3.0,4.0,3.0,80.0,3.0,1.0,2.0
2.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,426.0,2695.0,7747.0,192.0,31.0,2.0,32.0,2.0,0.0,2.0,4.0,3.0,3.0,18.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,530.0,2218.0,16193.0,329.0,31.0,4.0,98.0,2.0,1.0,1.0,1.0,4.0,4.0,12.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1314.0,3423.0,22957.0,991.0,46.0,7.0,44.0,7.0,6.0,1.0,1.0,4.0,10.0,12.0,5.0,6.0,0.0,4.0,3.0,3.0,1.0,3.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1602.0,17567.0,3156.0,563.0,46.0,26.0,56.0,12.0,1.0,1.0,1.0,4.0,27.0,15.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,662.0,2619.0,14561.0,362.0,38.0,0.0,43.0,0.0,3.0,1.0,1.0,3.0,8.0,17.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,4.0,80.0,3.0,1.0,1.0
2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1883.0,2062.0,19384.0,592.0,29.0,3.0,59.0,2.0,3.0,7.0,1.0,4.0,11.0,14.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,80.0,3.0,1.0,3.0
1.0,1.0,3.0,6.0,1.0,1.0,2.0,0.0,1704.0,4930.0,13970.0,146.0,35.0,5.0,79.0,4.0,0.0,2.0,4.0,1.0,6.0,14.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1259.0,2517.0,3208.0,1167.0,27.0,5.0,76.0,3.0,1.0,4.0,3.0,1.0,5.0,11.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,80.0,3.0,1.0,2.0
2.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,747.0,5304.0,25275.0,501.0,30.0,8.0,99.0,7.0,7.0,27.0,4.0,3.0,10.0,23.0,7.0,7.0,1.0,2.0,3.0,2.0,2.0,4.0,80.0,4.0,1.0,5.0
0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,275.0,6804.0,23793.0,1002.0,49.0,7.0,92.0,7.0,1.0,18.0,4.0,4.0,7.0,15.0,1.0,7.0,2.0,3.0,3.0,0.0,2.0,1.0,80.0,3.0,1.0,4.0
2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,64.0,5381.0,19294.0,626.0,48.0,1.0,98.0,0.0,9.0,1.0,3.0,1.0,23.0,13.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,80.0,3.0,1.0,2.0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,425.0,5210.0,20308.0,1249.0,45.0,24.0,97.0,11.0,1.0,7.0,1.0,1.0,24.0,18.0,9.0,9.0,1.0,3.0,3.0,2.0,3.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1656.0,13269.0,21981.0,813.0,50.0,14.0,50.0,11.0,5.0,17.0,1.0,4.0,19.0,15.0,1.0,11.0,3.0,3.0,2.0,3.0,3.0,3.0,80.0,3.0,1.0,5.0
2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1973.0,19636.0,25811.0,189.0,55.0,10.0,71.0,4.0,4.0,26.0,2.0,3.0,35.0,18.0,1.0,9.0,1.0,3.0,4.0,0.0,5.0,1.0,80.0,3.0,1.0,4.0
0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,329.0,19068.0,21030.0,771.0,52.0,33.0,79.0,12.0,1.0,2.0,3.0,1.0,33.0,18.0,15.0,7.0,0.0,4.0,2.0,2.0,5.0,4.0,80.0,3.0,1.0,4.0
