empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
4633,0.36,0.72,3,179,3,0,0,high,0
640,0.43,0.48,2,153,3,0,0,low,1
2343,0.96,0.62,5,128,5,0,0,low,0
4171,0.92,0.46,5,195,5,0,0,low,0
1209,0.1,0.79,7,284,4,0,0,medium,1
2169,0.8,0.94,4,136,2,0,0,medium,0
2819,0.64,0.9,2,101,6,0,0,low,0
3588,1.0,0.53,3,142,3,0,0,low,0
2052,0.73,0.69,4,171,3,0,0,medium,0
4217,0.25,0.82,3,269,5,0,0,low,0
115,0.84,1.0,5,234,5,0,0,medium,1
2719,0.56,0.75,5,143,5,0,0,medium,0
3801,0.8,0.6,5,234,2,0,0,low,0
4143,0.6,0.53,5,103,2,0,0,low,0
537,0.11,0.85,6,305,4,0,0,medium,1
1071,0.78,0.87,5,243,5,0,0,low,1
1427,0.36,0.55,2,138,3,0,0,medium,1
1831,0.39,0.5,2,151,3,0,0,medium,1
1488,0.45,0.52,2,147,3,0,0,low,1
3342,0.64,0.95,3,218,2,0,0,medium,0
1261,0.09,0.95,6,260,4,1,0,low,1
785,0.44,0.57,2,131,3,0,0,low,1
1889,0.1,0.81,6,245,4,0,0,low,1
734,0.38,0.45,2,129,3,0,0,medium,1
899,0.11,0.77,7,273,4,0,0,low,1
795,0.11,0.79,7,295,4,0,0,low,1
2555,0.43,0.75,3,108,2,0,0,low,0
2084,0.25,0.65,5,220,3,0,0,low,0
985,0.75,0.86,5,260,5,0,0,low,1
3317,0.68,0.89,3,241,3,0,0,low,0
133,0.9,1.0,5,221,5,0,0,low,1
4784,0.41,0.54,2,190,4,0,0,low,0
4108,0.55,0.8,3,254,2,0,0,medium,0
541,0.45,0.54,2,129,3,0,0,high,1
3527,0.93,0.84,3,237,4,1,0,low,0
2421,0.15,0.51,6,248,5,0,0,low,0
2804,0.74,0.51,4,185,2,1,0,low,0
3205,0.61,0.97,3,148,3,0,0,low,0
2740,0.56,0.81,3,145,2,0,0,low,0
3730,0.9,0.66,3,261,3,1,0,medium,0
948,0.39,0.56,2,135,3,0,0,low,1
1657,0.84,0.85,5,260,5,0,0,low,1
3423,0.88,0.66,4,271,3,1,0,medium,0
4377,0.48,0.64,4,227,3,0,0,low,0
523,0.1,0.95,7,289,4,0,0,low,1
4840,0.68,0.78,3,264,3,0,0,low,0
3171,0.84,0.37,5,186,2,0,0,medium,0
884,0.37,0.51,2,128,3,0,0,medium,1
3791,0.55,0.63,3,201,2,1,0,high,0
4491,0.16,0.65,5,165,3,0,0,low,0
1946,0.73,0.93,5,162,4,0,0,low,1
1595,0.4,0.46,2,132,3,0,0,low,1
3547,0.29,0.81,3,189,6,0,0,low,0
4112,0.13,1.0,6,225,3,0,0,medium,0
2490,0.76,0.5,3,156,3,1,0,medium,0
3967,0.82,0.58,4,202,2,0,0,medium,0
4459,0.66,0.97,3,263,3,0,0,medium,0
4227,0.95,0.64,3,262,3,0,0,low,0
964,0.37,0.51,2,140,3,0,0,medium,1
1571,0.4,0.48,2,139,3,0,0,low,1
1100,0.44,0.46,2,153,3,0,0,low,1
3628,0.18,0.7,5,182,4,0,0,low,0
3722,0.91,0.65,5,174,2,0,0,medium,0
4452,0.87,0.68,5,187,3,0,0,low,0
4358,0.58,0.93,5,235,2,0,0,low,0
259,0.88,0.88,5,232,5,1,0,medium,1
524,0.74,0.82,4,239,6,0,0,low,1
4286,0.83,0.77,3,232,2,1,0,medium,0
1053,0.37,0.48,2,129,3,0,0,medium,1
2912,0.19,0.51,5,226,3,0,0,medium,0
3430,0.53,0.66,3,109,2,0,0,medium,0
3930,0.73,0.62,4,210,4,0,0,medium,0
933,0.42,0.52,2,151,3,0,0,medium,1
3026,0.52,0.64,5,258,2,0,0,medium,0
468,0.09,0.95,6,292,4,0,0,medium,1
4099,0.69,0.57,4,227,4,0,0,medium,0
335,0.1,0.81,6,290,4,0,0,medium,1
806,0.36,0.62,4,237,2,0,0,medium,1
1204,0.42,0.97,6,259,4,0,0,high,1
2018,0.41,0.84,6,191,6,0,0,medium,0
2688,0.49,0.74,2,263,3,1,0,medium,0
4211,0.87,0.53,6,216,6,1,0,medium,0
2160,0.87,0.71,3,132,2,0,0,low,0
851,0.37,0.47,2,151,3,0,0,medium,1
2301,0.51,0.41,6,106,5,0,0,medium,0
3465,0.54,0.84,4,223,3,0,0,medium,0
4551,0.65,0.8,6,233,3,1,1,medium,0
1338,0.41,0.56,2,143,3,0,0,low,1
4875,0.74,0.79,5,237,4,0,0,low,0
1543,0.44,0.52,2,128,3,0,0,medium,1
1253,0.42,0.5,2,155,3,0,0,low,1
2081,0.69,0.66,5,106,5,0,0,low,0
2566,0.48,0.67,5,273,3,0,0,medium,0
2724,0.46,0.64,2,121,3,0,0,medium,0
3718,0.73,0.95,3,156,2,0,0,medium,0
4699,0.16,0.78,4,280,6,0,0,high,0
768,0.44,0.54,2,127,3,0,0,medium,1
4347,0.53,0.75,2,123,4,0,0,medium,0
2185,0.79,0.84,3,176,3,0,0,low,0
1278,0.78,1.0,4,267,5,0,0,medium,1
139,0.74,1.0,4,249,5,0,0,low,1
1361,0.11,0.83,6,262,5,0,0,low,1
690,0.87,1.0,4,228,5,0,0,medium,1
3879,0.23,0.84,5,140,4,0,0,low,0
2224,0.53,0.72,2,172,5,0,0,low,0
3595,0.31,0.98,5,232,5,0,0,low,0
2926,0.5,0.89,5,222,3,0,0,low,0
1036,0.1,0.95,6,256,4,0,0,medium,1
1839,0.1,0.9,6,299,4,0,0,low,1
4948,0.57,0.6,4,248,4,0,0,low,0
125,0.46,0.49,2,138,3,0,0,low,1
1284,0.4,0.55,2,150,3,0,0,medium,1
199,0.1,0.89,7,285,4,0,0,low,1
1394,0.82,0.93,4,246,5,0,0,medium,1
3197,0.66,0.59,3,204,3,0,0,high,0
3847,0.79,0.71,4,271,3,0,0,medium,0
3001,0.24,0.52,4,228,5,0,0,medium,0
2663,0.6,0.77,4,157,4,0,0,low,0
383,0.45,0.48,2,144,3,0,0,medium,1
3049,0.82,0.82,5,285,2,1,0,low,0
686,0.79,0.84,4,240,5,0,0,medium,1
3746,0.52,0.56,4,225,2,0,0,medium,0
3866,0.6,0.82,4,272,3,0,0,low,0
2980,0.67,0.61,4,140,2,0,0,low,0
1897,0.39,0.49,2,127,3,0,0,medium,1
2054,0.41,0.68,3,165,3,1,0,medium,0
2936,0.29,0.48,2,116,6,1,0,low,0
4336,0.65,0.49,5,221,2,0,0,low,0
651,0.39,0.45,2,134,3,0,0,medium,1
2889,0.66,0.75,4,203,3,1,0,low,0
4273,0.54,0.81,5,261,6,0,0,medium,0
2041,0.74,0.58,3,241,3,0,0,low,0
3303,0.7,0.77,2,235,3,1,0,medium,0
4617,0.65,0.53,5,205,3,1,0,medium,0
3100,0.6,0.56,2,203,4,0,0,low,0
1205,0.43,0.56,2,158,3,0,0,low,1
846,0.44,0.51,2,146,3,0,0,medium,1
3880,0.88,0.87,5,257,3,0,0,medium,0
248,0.46,0.49,2,148,3,0,0,low,1
4474,0.28,0.83,5,279,4,0,0,medium,0
3267,0.71,0.59,4,138,3,0,0,medium,0
900,0.84,0.83,5,238,5,0,0,low,1
441,0.41,0.48,2,139,3,0,0,low,1
958,0.39,0.57,2,133,3,0,0,medium,1
3728,0.81,0.52,3,255,5,0,0,medium,0
1565,0.12,0.8,5,136,2,0,0,low,1
1777,0.43,0.47,2,248,2,0,0,medium,1
4179,0.95,0.67,4,270,4,0,0,medium,0
3470,0.9,0.79,4,236,3,1,0,medium,0
261,0.46,0.46,2,154,3,0,0,medium,1
1437,0.43,0.57,2,142,3,0,0,medium,1
1994,0.38,0.53,2,140,3,0,0,low,1
1289,0.87,0.81,5,304,5,0,0,low,1
1399,0.39,0.55,2,156,3,0,0,high,1
2019,0.89,0.92,4,165,5,0,0,medium,0
1801,0.09,0.78,6,263,4,0,0,low,1
2508,0.93,0.97,3,256,2,1,0,low,0
1848,0.09,0.84,6,269,4,0,0,low,1
957,0.46,0.53,2,143,3,1,0,low,1
477,0.11,0.87,5,271,4,0,0,low,1
498,0.59,0.49,7,263,4,0,0,medium,1
4795,0.32,0.72,2,240,5,0,0,low,0
4541,0.54,0.85,4,157,3,0,1,medium,0
179,0.37,0.51,2,127,3,0,0,medium,1
1906,0.43,0.49,2,131,3,0,0,high,1
2011,0.56,0.58,4,258,3,0,0,medium,0
2069,0.62,0.74,4,213,4,0,0,low,0
2722,0.24,0.62,5,169,4,0,0,medium,0
2535,0.62,0.87,5,149,3,0,0,medium,0
2281,0.65,0.68,4,128,5,0,0,low,0
1175,0.09,0.8,6,294,4,0,0,low,1
4555,0.92,0.82,4,168,3,0,1,low,0
545,0.43,0.49,2,135,3,0,0,medium,1
130,0.37,0.45,2,151,3,0,0,low,1
3518,0.53,0.98,2,163,3,0,0,low,0
3290,0.96,0.67,5,170,3,0,0,high,0
4464,0.78,0.4,6,174,3,0,0,medium,0
3379,0.95,0.81,4,272,3,0,0,medium,0
4582,0.52,0.91,4,187,2,0,0,medium,0
2375,0.57,0.85,4,164,3,0,0,low,0
1207,0.44,0.53,2,152,3,0,0,medium,1
4468,0.89,0.78,3,185,2,1,0,medium,0
2088,0.52,0.66,4,139,3,0,0,low,0
1572,0.74,0.96,4,231,5,0,0,low,1
645,0.58,0.62,4,238,3,0,0,low,1
1357,0.1,0.79,6,271,4,0,0,medium,1
4109,0.6,0.58,4,249,3,0,0,medium,0
829,0.59,1.0,2,160,5,0,0,low,1
351,0.09,0.8,6,304,5,0,0,medium,1
1304,0.45,0.57,2,149,3,0,0,low,1
2057,0.81,0.61,5,231,2,0,0,medium,0
2289,0.47,0.9,3,101,2,1,0,medium,0
4479,0.79,0.86,3,139,3,0,0,low,0
4107,0.84,0.85,4,185,3,1,0,medium,0
1185,0.46,0.45,2,143,3,0,0,low,1
1220,0.75,1.0,4,243,5,0,0,low,1
2381,0.22,0.6,3,205,6,1,0,low,0
3128,0.67,0.93,3,206,3,0,0,low,0
4127,0.14,0.76,5,260,6,0,0,high,0
462,0.43,0.5,2,137,3,0,0,medium,1
106,0.24,0.46,7,224,5,0,0,medium,1
83,0.79,0.59,4,139,3,0,1,low,1
3246,0.45,0.37,6,226,2,0,0,low,0
4495,0.68,0.85,3,199,3,0,0,low,0
1426,0.1,0.94,7,287,4,0,0,medium,1
1063,0.87,0.83,5,267,5,0,0,low,1
3767,0.44,0.74,5,253,2,0,0,medium,0
3943,0.89,0.9,4,153,3,0,0,low,0
416,0.42,0.48,2,155,3,0,0,medium,1
4971,0.74,0.59,2,257,4,1,0,medium,0
701,0.46,0.54,2,143,3,0,0,medium,1
2167,0.75,0.7,3,129,3,0,0,medium,0
1348,0.1,0.96,6,292,4,0,0,medium,1
2968,0.58,0.8,5,187,3,1,0,low,0
253,0.19,0.59,7,192,3,0,0,low,1
60,0.85,1.0,4,225,5,0,0,low,1
246,0.45,0.46,2,155,3,0,0,low,1
2518,0.55,0.63,5,184,4,0,0,medium,0
230,0.78,0.98,5,239,6,0,0,low,1
4313,0.59,0.9,2,219,2,1,0,medium,0
3160,0.91,0.63,4,240,3,0,0,low,0
2528,0.61,0.63,5,230,3,0,0,medium,0
4379,0.85,0.55,2,207,6,0,0,low,0
827,0.1,0.93,6,269,4,0,0,low,1
826,0.11,0.86,6,308,4,0,0,low,1
4683,0.87,0.49,4,149,2,0,0,low,0
1293,0.41,0.52,2,132,3,0,0,low,1
4017,0.92,0.85,3,235,2,0,0,low,0
1492,0.39,0.56,2,133,3,0,0,low,1
3832,0.94,0.71,4,151,2,1,0,low,0
3238,0.97,0.86,5,135,3,0,0,high,0
1539,0.41,0.54,2,135,3,0,0,low,1
4402,0.6,0.72,4,267,4,0,0,low,0
1525,0.74,0.86,5,262,5,0,0,low,1
888,0.41,0.51,2,137,3,0,0,medium,1
506,0.11,0.97,6,289,5,0,0,medium,1
2449,0.25,0.69,3,187,4,0,0,medium,0
1472,0.39,0.56,2,130,3,0,0,medium,1
4803,0.95,0.53,4,263,3,0,0,low,0
2033,0.54,0.94,4,267,4,0,0,low,0
4511,0.8,0.65,3,135,3,0,1,low,0
2761,0.54,0.49,4,152,3,1,0,medium,0
142,0.45,0.53,2,155,3,0,0,low,1
1451,0.78,0.78,4,260,5,0,0,low,1
1558,0.5,0.85,4,138,3,0,0,medium,1
2439,0.88,0.63,3,273,3,1,0,low,0
1980,0.92,0.82,5,265,5,0,0,medium,1
3312,0.82,0.75,3,230,4,1,0,medium,0
3311,0.74,0.46,6,145,3,0,0,low,0
435,0.1,0.84,6,309,4,0,0,low,1
3660,0.35,0.7,3,107,3,0,0,high,0
2410,0.83,0.52,4,273,3,0,0,medium,0
3400,0.13,1.0,4,157,5,1,0,low,0
3183,0.84,0.49,4,178,3,0,0,medium,0
3511,0.85,0.85,4,258,2,0,0,low,0
874,0.78,1.0,5,220,5,0,0,low,1
1717,0.1,0.9,6,301,5,0,0,low,1
1598,0.83,0.95,5,230,5,0,0,medium,1
2568,0.87,0.38,4,183,5,0,0,medium,0
281,0.1,0.98,6,268,4,0,0,low,1
4996,0.67,0.55,5,193,3,0,0,low,0
2320,0.99,0.79,4,192,3,0,0,low,0
3092,0.49,0.58,3,136,4,1,0,low,0
18,0.78,0.99,4,255,6,0,0,low,1
84,0.84,0.85,4,249,6,0,0,low,1
2732,0.3,0.91,4,248,4,0,0,low,0
1364,0.37,0.46,2,134,3,0,0,medium,1
3442,0.54,0.6,4,141,3,0,0,low,0
4761,0.7,0.55,3,253,2,1,0,low,0
3562,0.95,0.4,5,286,4,0,0,low,0
1118,0.72,0.88,5,249,5,0,0,medium,1
2008,0.99,0.91,5,136,4,0,0,low,0
1725,0.92,0.89,4,241,5,0,0,low,1
2846,0.73,0.66,3,135,2,0,0,medium,0
943,0.11,0.89,6,301,4,0,0,low,1
4749,0.92,0.99,5,236,4,0,0,medium,0
4674,0.98,0.88,5,203,5,1,0,medium,0
4504,0.95,0.96,5,175,3,1,1,medium,0
1735,0.11,0.88,7,275,4,0,0,low,1
808,0.86,1.0,5,227,5,0,0,medium,1
994,0.84,0.88,4,269,5,0,0,low,1
1947,0.38,0.49,2,137,3,0,0,medium,1
4618,0.79,0.87,5,240,2,1,0,medium,0
3351,0.88,0.8,3,133,3,0,0,medium,0
4009,0.69,0.99,3,198,2,0,0,medium,0
2273,0.97,0.88,3,204,2,0,0,low,0
579,0.9,0.96,5,243,5,0,0,medium,1
3271,0.92,0.53,2,249,2,0,0,high,0
4431,0.51,0.58,4,272,3,0,0,medium,0
3581,0.61,0.63,3,250,4,0,0,low,0
4624,0.39,0.99,6,235,6,0,0,medium,0
3115,0.3,0.64,2,137,3,0,0,high,0
3689,0.84,0.89,3,234,2,0,0,medium,0
4251,0.65,0.98,3,136,3,0,0,low,0
403,0.74,1.0,5,275,5,0,0,low,1
892,0.75,0.86,5,237,5,0,0,high,1
371,0.37,0.45,2,142,3,0,0,low,1
817,0.84,0.97,5,251,5,0,0,medium,1
1392,0.72,1.0,4,169,3,0,0,medium,1
501,0.91,0.84,5,265,5,0,0,medium,1
3058,0.58,0.77,4,145,3,1,0,low,0
191,0.09,0.8,7,283,5,0,0,low,1
3977,0.67,0.66,3,237,3,0,0,low,0
2186,0.73,0.79,4,145,2,1,0,low,0
160,0.45,0.45,2,132,3,0,0,low,1
2742,0.8,0.9,4,241,2,0,0,low,0
4688,0.86,0.72,4,178,2,0,0,high,0
1421,0.44,0.57,2,145,3,0,0,low,1
3217,0.87,0.75,4,218,2,0,0,low,0
3713,0.94,0.95,4,155,3,0,0,medium,0
1996,0.37,0.57,2,147,3,0,0,low,1
3302,0.49,0.69,2,147,2,0,0,medium,0
2350,0.67,0.67,4,192,4,0,0,low,0
1862,0.11,0.92,6,269,4,0,0,medium,1
2141,0.72,0.63,3,176,3,1,0,low,0
2291,0.81,0.82,4,167,2,0,0,medium,0
1502,0.39,0.48,2,151,3,0,0,low,1
1771,0.84,1.0,5,250,5,0,0,low,1
619,0.45,0.57,2,148,3,0,0,high,1
381,0.44,0.45,2,156,3,0,0,medium,1
950,0.11,0.95,6,285,4,0,0,low,1
1202,0.1,0.77,5,252,4,0,0,medium,1
2420,0.97,0.66,6,164,5,0,0,low,0
1258,0.88,0.92,4,233,6,0,0,low,1
1435,0.37,0.52,2,140,3,0,0,medium,1
2557,0.63,0.91,4,246,3,0,0,medium,0
716,0.36,0.45,2,127,3,0,0,low,1
4833,0.74,0.99,5,146,2,0,0,low,0
998,0.86,0.94,5,224,5,0,0,medium,1
4004,0.58,0.73,5,162,3,1,0,medium,0
4120,0.66,0.62,4,250,2,0,0,medium,0
4316,0.59,0.93,4,146,3,0,0,medium,0
4401,0.8,0.73,5,135,3,0,0,medium,0
3906,0.87,0.56,2,214,3,1,0,low,0
1234,0.41,0.54,2,152,3,0,0,medium,1
3322,0.99,0.73,5,197,4,1,0,low,0
3810,0.49,0.48,4,247,3,0,0,medium,0
1413,0.46,0.46,2,140,3,0,0,low,1
1560,0.77,0.82,4,217,5,0,0,medium,1
1264,0.36,0.51,2,143,3,0,0,low,1
1689,0.41,0.48,2,155,3,0,0,low,1
617,0.39,0.49,2,144,3,0,0,medium,1
2979,0.88,0.86,3,187,3,0,0,low,0
4494,0.68,0.52,5,203,3,0,0,low,0
803,0.85,0.82,5,264,6,0,0,medium,1
2361,0.19,0.63,4,142,6,0,0,low,0
3133,0.5,0.73,3,148,3,0,0,low,0
3253,0.95,0.67,3,183,3,0,0,medium,0
287,0.11,0.83,6,306,4,0,0,low,1
4008,0.74,0.71,4,133,2,0,0,medium,0
4926,0.87,0.54,4,211,3,0,0,medium,0
2451,0.72,0.58,5,147,3,1,0,medium,0
4023,0.68,0.65,3,183,4,0,0,low,0
3512,0.72,0.96,3,143,3,0,0,low,0
1504,0.4,0.46,2,155,3,0,0,medium,1
4424,0.84,0.55,3,242,3,0,0,medium,0
1716,0.36,0.46,2,157,3,0,0,medium,1
1941,0.4,0.47,2,136,3,0,0,medium,1
4055,0.63,0.56,4,274,5,1,0,low,0
1206,0.09,0.84,7,307,4,0,0,medium,1
890,0.11,0.79,6,281,4,0,0,medium,1
2531,0.49,0.8,2,275,2,0,0,low,0
4985,0.91,0.8,4,181,3,0,0,low,0
746,0.11,0.78,6,245,4,0,0,low,1
2788,0.48,1.0,3,216,2,0,0,low,0
3326,0.52,0.54,5,247,4,0,0,high,0
2773,0.54,0.56,4,227,3,0,0,low,0
4814,0.72,0.92,3,225,3,0,0,medium,0
1248,0.09,0.94,7,247,4,0,0,medium,1
3227,0.6,0.62,3,135,2,0,0,medium,0
2335,0.79,0.5,5,176,3,0,0,high,0
4330,0.46,0.43,4,258,3,0,0,low,0
3700,0.96,0.75,4,165,3,0,0,high,0
154,0.4,0.52,2,155,3,0,0,low,1
3871,0.2,0.93,4,101,5,0,0,low,0
4498,0.43,0.41,4,190,3,0,0,medium,0
92,0.89,1.0,5,246,5,0,0,low,1
63,0.1,0.95,6,244,5,0,0,medium,1
931,0.32,0.58,5,271,5,0,0,high,1
2737,0.74,0.64,4,101,6,1,0,low,0
2192,0.72,0.65,4,224,3,0,0,low,0
3173,0.75,0.56,4,230,3,0,0,medium,0
3556,0.72,0.72,5,194,4,0,0,low,0
2454,0.51,0.49,4,234,2,0,0,medium,0
1197,0.37,0.55,2,159,3,0,0,medium,1
1086,0.77,1.0,4,272,5,0,0,medium,1
4288,0.56,0.66,5,155,2,0,0,medium,0
3231,0.91,0.42,2,142,3,1,0,medium,0
3411,0.21,0.66,4,165,5,0,0,low,0
1417,0.11,0.85,6,295,4,0,0,low,1
3934,0.59,0.73,3,159,3,1,0,medium,0
4100,0.5,0.85,4,272,2,0,0,medium,0
4927,0.69,0.49,3,198,4,0,0,medium,0
727,0.45,0.46,2,153,3,1,0,medium,1
1701,0.38,0.45,2,132,3,0,0,medium,1
3073,0.15,0.85,3,199,2,0,0,medium,0
1787,0.43,0.53,2,143,3,0,0,medium,1
275,0.11,0.9,6,254,4,0,0,low,1
2995,0.64,0.96,4,152,5,0,0,medium,0
2862,0.91,0.89,4,144,3,1,0,low,0
2916,0.38,0.43,2,160,6,0,0,medium,0
3437,0.15,0.36,5,159,2,0,0,low,0
1516,0.72,0.99,5,257,5,0,0,high,1
2638,0.5,0.49,3,214,3,0,0,medium,0
1653,0.87,0.97,5,250,6,0,0,low,1
3502,0.65,0.36,2,282,3,0,0,medium,0
4737,0.83,0.91,3,168,3,0,1,medium,0
1503,0.1,0.83,5,271,5,0,0,low,1
245,0.89,0.86,5,275,5,0,0,low,1
4607,0.82,0.68,3,140,2,0,0,low,0
4002,0.16,0.94,3,178,4,0,0,medium,0
3995,0.63,0.98,4,160,2,0,0,medium,0
1368,0.4,0.45,2,140,3,0,0,low,1
2166,0.9,0.92,3,152,3,0,0,low,0
508,0.39,0.54,2,158,3,0,0,low,1
1131,0.37,0.47,2,149,3,0,0,medium,1
3579,0.66,0.92,2,102,4,0,0,medium,0
864,0.39,0.55,2,146,3,0,0,low,1
963,0.41,0.45,2,150,3,0,0,medium,1
2709,0.49,0.77,4,218,2,0,0,low,0
3627,0.71,0.8,3,182,2,1,0,low,0
3860,0.53,0.5,6,264,6,0,0,low,0
3587,0.84,0.85,4,246,2,0,0,low,0
2312,0.65,0.5,5,270,2,0,0,low,0
4411,0.83,0.85,4,261,3,0,0,low,0
3992,0.55,0.59,3,245,3,0,0,low,0
2711,0.9,0.47,2,107,6,1,0,low,0
3040,0.16,0.87,3,99,5,1,0,medium,0
520,0.39,0.51,2,129,3,0,0,low,1
1515,0.1,0.68,3,179,3,0,0,medium,1
1275,0.45,0.53,2,131,3,0,0,medium,1
834,0.89,0.82,5,224,6,0,0,low,1
4844,0.7,0.98,4,176,5,0,0,low,0
3187,0.94,0.7,5,147,2,0,0,medium,0
1095,0.11,0.77,6,275,4,0,0,low,1
3690,0.62,0.63,2,123,2,0,0,medium,0
3482,0.66,0.6,3,179,4,0,0,low,0
4304,0.5,0.54,4,165,3,0,0,low,0
1665,0.1,0.96,6,264,4,0,0,medium,1
1480,0.39,0.57,2,142,3,0,0,medium,1
4019,0.66,0.99,4,263,2,0,0,low,0
2110,0.98,0.92,4,201,3,1,0,low,0
2542,0.83,0.93,5,241,3,0,0,low,0
1923,0.42,0.52,2,134,3,0,0,low,1
30,0.38,0.5,2,132,3,0,0,low,1
4,0.72,0.87,5,223,5,0,0,low,1
3777,0.53,0.68,4,214,3,0,0,medium,0
4033,0.63,0.76,4,217,2,1,0,medium,0
941,0.92,0.92,4,245,5,0,0,low,1
2887,0.97,0.7,3,203,3,0,0,low,0
3069,0.7,0.97,4,244,3,0,0,medium,0
585,0.41,0.56,2,154,3,0,1,medium,1
1649,0.1,0.97,7,282,4,0,0,low,1
2552,0.72,0.62,4,256,3,0,0,low,0
2231,0.93,0.8,4,248,3,0,0,low,0
828,0.7,0.74,6,136,3,0,0,low,1
881,0.38,0.88,3,154,4,0,0,medium,1
3978,0.49,0.67,4,185,2,0,0,low,0
1832,0.14,0.47,4,175,2,0,0,medium,1
4554,1.0,0.76,6,246,3,1,1,medium,0
1803,0.11,0.88,6,253,4,0,0,low,1
1048,0.37,0.49,2,151,3,0,0,high,1
3033,0.93,0.94,4,188,3,0,0,medium,0
3445,0.96,0.75,5,176,4,0,0,low,0
1255,0.38,0.49,2,144,3,0,0,low,1
807,0.45,0.54,2,138,3,0,0,medium,1
1405,0.79,0.93,5,269,5,0,0,low,1
4382,0.6,0.61,4,170,3,0,0,low,0
4957,0.67,0.57,4,165,3,0,0,low,0
2324,0.86,0.7,5,160,3,0,0,medium,0
180,0.11,0.85,6,308,5,0,0,medium,1
4097,0.5,0.69,4,177,2,0,0,low,0
2683,0.69,0.87,3,202,2,0,0,medium,0
4287,0.88,0.72,3,200,2,1,0,medium,0
495,0.84,1.0,5,218,5,0,0,medium,1
3499,0.81,0.76,5,198,4,0,0,medium,0
1490,0.4,0.46,2,160,3,0,0,low,1
1191,0.11,0.89,6,264,4,0,0,low,1
2759,0.59,0.83,3,156,2,0,0,medium,0
2623,0.84,0.51,2,117,4,0,0,low,0
4987,0.57,0.68,3,254,4,0,0,low,0
4116,0.83,0.88,5,171,3,1,0,medium,0
2024,1.0,0.41,4,174,3,0,0,low,0
2308,0.55,0.83,4,199,3,0,0,low,0
2303,0.56,0.62,5,238,3,0,0,low,0
794,0.91,0.89,4,247,5,0,0,low,1
4499,0.85,0.58,4,143,6,1,0,medium,0
2746,0.58,0.98,5,218,3,0,0,low,0
1028,0.09,0.9,6,287,4,0,0,low,1
3382,0.55,0.69,3,225,2,0,0,medium,0
1556,0.83,0.92,4,255,5,0,0,low,1
3545,0.29,0.42,6,253,3,0,0,medium,0
3484,0.65,0.7,4,211,2,0,0,low,0
3799,0.57,0.49,4,247,2,0,0,low,0
2365,0.84,0.54,4,160,3,0,0,medium,0
2411,0.58,0.5,2,132,3,0,0,medium,0
2675,0.57,0.87,4,171,2,0,0,medium,0
1259,0.78,0.96,4,241,5,0,0,low,1
4270,0.21,0.72,3,245,6,0,0,high,0
232,0.92,0.99,5,255,6,0,0,low,1
136,0.31,0.84,7,133,5,0,0,low,1
762,0.09,0.93,6,249,4,0,0,low,1
841,0.36,0.56,2,138,3,0,0,medium,1
3224,0.65,1.0,4,249,3,0,0,medium,0
1169,0.79,0.84,5,245,5,0,0,medium,1
2772,0.98,0.63,3,285,6,0,0,low,0
4082,0.74,0.5,4,265,3,0,0,medium,0
2712,0.83,0.96,3,179,2,0,0,low,0
4837,0.5,0.84,3,156,4,0,0,low,0
4592,0.88,0.59,5,147,4,0,0,high,0
1386,0.4,0.46,2,146,3,0,0,low,1
4043,0.71,0.89,3,244,4,0,0,medium,0
2458,0.65,0.52,5,149,3,0,0,low,0
4596,0.87,0.83,4,215,2,0,0,high,0
4536,0.89,0.74,4,174,2,0,0,low,0
3659,0.76,0.74,4,235,3,0,0,high,0
3032,0.98,0.8,4,134,2,1,0,medium,0
1285,0.83,0.83,5,260,5,0,0,medium,1
798,0.11,0.91,5,291,4,0,0,low,1
2130,0.56,0.76,3,213,2,1,0,medium,0
1123,0.39,0.57,2,131,3,0,0,medium,1
2637,0.81,0.63,4,108,6,0,0,medium,0
2602,0.76,0.8,5,229,2,0,0,medium,0
4969,0.88,0.96,5,182,4,1,0,medium,0
4088,0.62,0.75,3,149,2,1,0,medium,0
2807,0.59,0.62,3,178,4,0,0,medium,0
193,0.74,0.91,4,232,5,0,0,medium,1
4753,0.56,0.72,4,247,2,0,0,medium,0
3408,0.54,0.43,3,192,2,0,0,low,0
1156,0.11,0.89,6,301,4,0,0,medium,1
1319,0.11,0.96,6,267,4,0,0,medium,1
2050,0.58,0.55,4,202,3,0,0,medium,0
2677,0.5,0.91,5,224,2,1,0,medium,0
1507,0.4,0.51,2,160,3,0,0,medium,1
3826,0.9,0.51,4,214,2,0,0,low,0
2292,0.96,0.99,3,148,3,0,0,medium,0
2297,0.52,0.53,2,163,2,0,0,low,0
2815,0.68,0.41,4,254,5,0,0,low,0
210,0.38,0.52,2,153,3,0,0,low,1
1092,0.44,0.46,2,157,3,0,0,medium,1
4253,0.14,0.66,6,142,5,0,0,low,0
1246,0.1,0.93,6,288,4,0,0,medium,1
4280,0.76,0.62,4,197,3,0,0,low,0
4158,0.9,0.99,3,259,3,1,0,medium,0
3928,0.63,0.97,4,234,2,0,0,medium,0
4757,0.88,0.95,3,137,3,0,0,low,0
1096,0.1,0.77,7,308,4,0,0,low,1
2894,0.72,0.58,4,149,3,0,0,low,0
2524,0.9,0.87,5,219,2,0,0,medium,0
1591,0.43,0.48,2,147,3,0,0,medium,1
792,0.11,0.87,6,301,4,0,0,low,1
4746,0.48,0.5,4,179,3,0,0,medium,0
